,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,835.3910256410238,0.0,0.0,0.0,0.0,836.3910256410238,0.0,925.6410256410237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,736.3410256410237,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,779.3589743589724,0.0,0.0,0.0,0.0,879.3589743589724,0.0,880.3589743589724,0.0,0.0,0.0,0.0,974.3589743589723,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,836.3410256410237,0.0,0.0,0.0,0.0,925.6410256410237,0.0,0.0,0.0,0.0,0.0,0.0,925.6410256410237,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,754.842900641024,0.0,0.0,0.0,0.0,0.0,0.0,836.3410256410237,0.0,0.0,0.0,0.0,836.3410256410237,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,794.5714743589726,0.0,0.0,0.0,0.0,694.5239743589725,0.0,879.3589743589724,0.0,0.0,0.0,0.0,880.3589743589724,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,836.3910256410238,0.0,0.0,0.0,0.0,836.3410256410237,0.0,0.0,0.0,0.0,736.3410256410237,0.0,925.6410256410237,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,878.4796153587693,0.0,0.0,0.0,0.0,879.3580920587785,0.0,974.3492307690656,0.0,0.0,0.0,0.0,974.3589743589665,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,925.6410256410237,0.0,0.0,0.0,0.0,0.0,0.0,925.6410256410237,736.3410256410237,0.0,0.0,0.0,1025.6410256410236,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.3589743589724,0.0,0.0,0.0,0.0,974.3589743589723,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,694.5239743589725,0.0,0.0,0.0,0.0,0.0,0.0,880.3589743589724,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,836.3410256410237,0.0,0.0,0.0,0.0,836.3410256410237,0.0,925.6410256410237,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,879.3589743589724,0.0,0.0,0.0,0.0,880.3589743589724,0.0,974.3589743589723,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,736.3410256410237,0.0,925.6410256410237,0.0,1025.6410256410236,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,974.3589743589723,0.0,0.0,0.0,0.0,974.3589743589723,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
