,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1204994.1354810463,0.0,0.0,0.0,0.0,1205055.4110778943,0.0,1205090.8200462488,0.0,0.0,0.0,0.0,1205092.5454495298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1204968.8309600565,0.0,0.0,0.0,0.0,1205066.802540237,0.0,1205063.7057112316,0.0,0.0,0.0,0.0,1205091.35877298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1204925.7893338932,0.0,0.0,0.0,0.0,1205064.8242455244,0.0,1204913.1778070398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1204967.6869646371,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1203866.916715657,0.0,0.0,0.0,0.0,1204868.3145366814,0.0,1204916.3162570577,0.0,0.0,0.0,0.0,1204918.705651117,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1204739.3590309296,0.0,0.0,0.0,0.0,1204910.9903906682,0.0,0.0,0.0,0.0,0.0,0.0,1204919.374623216,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1205089.9825886597,0.0,0.0,0.0,0.0,0.0,0.0,1205091.3270487685,0.0,0.0,0.0,0.0,1205089.0335638572,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1205093.2975658218,0.0,0.0,0.0,0.0,1204991.5094492652,0.0,1205093.114159729,0.0,0.0,0.0,0.0,1205090.39230596,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1205091.314042526,0.0,0.0,0.0,0.0,1205089.661227426,0.0,0.0,0.0,0.0,1204996.592712251,0.0,1205093.7447404305,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1195492.061305139,0.0,0.0,0.0,0.0,1198034.618342709,0.0,1187660.8176423924,0.0,0.0,0.0,0.0,1192236.5082786845,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1204895.8033359924,0.0,0.0,0.0,0.0,0.0,0.0,1204832.3894568537,1204989.6755727523,0.0,0.0,0.0,1204063.3614703997,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1204869.8712547536,0.0,0.0,0.0,0.0,1204918.969961557,0.0,0.0,0.0,0.0,0.0,0.0,0.95
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1204990.758208803,0.0,0.0,0.0,0.0,0.0,0.0,1205101.4850003943,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1205093.8737407536,0.0,0.0,0.0,0.0,1205099.5613640307,0.0,1205088.6243526698,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1205092.9535071426,0.0,0.0,0.0,0.0,1205091.5188894835,0.0,1205200.4083300028,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1205001.0279407813,0.0,1205179.9799971057,0.0,1205200.6381488538,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1204897.7484890972,0.0,0.0,0.0,0.0,1205192.3244199464,0.0,0.95
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
