,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6161819.529353391,0.0,0.0,0.0,0.0,6161876.6715087,0.0,6161504.584964016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6161717.529411774,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6161274.765941031,0.0,0.0,0.0,0.0,6161447.310152702,0.0,6161516.837352801,0.0,0.0,0.0,0.0,6161940.057336437,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6161289.273788911,0.0,0.0,0.0,0.0,6161854.476516823,0.0,0.0,0.0,0.0,0.0,0.0,6161798.094682037,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6161898.780290079,0.0,0.0,0.0,0.0,0.0,0.0,6161902.397522085,0.0,0.0,0.0,0.0,6161899.438860656,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6161901.730672863,0.0,0.0,0.0,0.0,6161803.132640603,0.0,6161902.016318424,0.0,0.0,0.0,0.0,6161889.728527864,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6161858.44167448,0.0,0.0,0.0,0.0,6161901.7141004065,0.0,0.0,0.0,0.0,6161801.441691656,0.0,6161884.183524913,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6160043.3904390875,0.0,0.0,0.0,0.0,6123516.985388392,0.0,6158105.852412686,0.0,0.0,0.0,0.0,6142753.285713542,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6161509.3664622605,0.0,0.0,0.0,0.0,0.0,0.0,6161942.186012697,6161023.600427323,0.0,0.0,0.0,6161955.565297967,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6161762.614504028,0.0,0.0,0.0,0.0,6161944.010231173,0.0,0.0,0.0,0.0,0.0,0.0,0.95
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6161793.170811906,0.0,0.0,0.0,0.0,0.0,0.0,6161905.700612421,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6161901.719560242,0.0,0.0,0.0,0.0,6161897.549532575,0.0,6161906.404379744,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6161844.517706159,0.0,0.0,0.0,0.0,6161905.718016572,0.0,6161947.434328271,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6161722.658381315,0.0,6161807.628060197,0.0,6161964.903959108,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6161046.083391911,0.0,0.0,0.0,0.0,6161864.962861744,0.0,0.95
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
